komoditas,kualitas,tanggal,harga,tahun,bulan,minggu,hari_ke
Cabai Merah,Cabai Merah Keriting,2021-12-29,41.5,2021,12,52,727
Cabai Merah,Cabai Merah Keriting,2021-12-30,38.75,2021,12,52,728
Cabai Merah,Cabai Merah Keriting,2021-12-31,38.75,2021,12,52,729
Cabai Merah,Cabai Merah Keriting,2022-01-03,38.75,2022,1,1,732
Cabai Merah,Cabai Merah Keriting,2022-01-04,38.75,2022,1,1,733
Cabai Merah,Cabai Merah Keriting,2022-01-05,37.5,2022,1,1,734
Cabai Merah,Cabai Merah Keriting,2022-01-06,38.0,2022,1,1,735
Cabai Merah,Cabai Merah Keriting,2022-01-07,35.5,2022,1,1,736
Cabai Merah,Cabai Merah Keriting,2022-01-10,29.5,2022,1,2,739
Cabai Merah,Cabai Merah Keriting,2022-01-11,27.75,2022,1,2,740
Cabai Merah,Cabai Merah Keriting,2022-01-12,27.0,2022,1,2,741
Cabai Merah,Cabai Merah Keriting,2022-01-13,27.0,2022,1,2,742
Cabai Merah,Cabai Merah Keriting,2022-01-14,26.75,2022,1,2,743
Cabai Merah,Cabai Merah Keriting,2022-01-17,31.75,2022,1,3,746
Cabai Merah,Cabai Merah Keriting,2022-01-18,33.75,2022,1,3,747
Cabai Merah,Cabai Merah Keriting,2022-01-19,33.75,2022,1,3,748
Cabai Merah,Cabai Merah Keriting,2022-01-20,33.75,2022,1,3,749
Cabai Merah,Cabai Merah Keriting,2022-01-21,31.75,2022,1,3,750
Cabai Merah,Cabai Merah Keriting,2022-01-24,31.75,2022,1,4,753
Cabai Merah,Cabai Merah Keriting,2022-01-25,31.75,2022,1,4,754
Cabai Merah,Cabai Merah Keriting,2022-01-26,31.75,2022,1,4,755
Cabai Merah,Cabai Merah Keriting,2022-01-27,31.75,2022,1,4,756
Cabai Merah,Cabai Merah Keriting,2022-01-28,31.75,2022,1,4,757
Cabai Merah,Cabai Merah Keriting,2022-01-31,30.5,2022,1,5,760
Cabai Merah,Cabai Merah Keriting,2022-02-02,29.7,2022,2,5,762
Cabai Merah,Cabai Merah Keriting,2022-02-03,29.5,2022,2,5,763
Cabai Merah,Cabai Merah Keriting,2022-02-04,29.5,2022,2,5,764
Cabai Merah,Cabai Merah Keriting,2022-02-07,31.5,2022,2,6,767
Cabai Merah,Cabai Merah Keriting,2022-02-08,33.5,2022,2,6,768
Cabai Merah,Cabai Merah Keriting,2022-02-09,33.5,2022,2,6,769
Cabai Merah,Cabai Merah Keriting,2022-02-10,33.5,2022,2,6,770
Cabai Merah,Cabai Merah Keriting,2022-02-11,34.0,2022,2,6,771
Cabai Merah,Cabai Merah Keriting,2022-02-14,34.0,2022,2,7,774
Cabai Merah,Cabai Merah Keriting,2022-02-15,35.0,2022,2,7,775
Cabai Merah,Cabai Merah Keriting,2022-02-16,35.25,2022,2,7,776
Cabai Merah,Cabai Merah Keriting,2022-02-17,36.0,2022,2,7,777
Cabai Merah,Cabai Merah Keriting,2022-02-18,36.5,2022,2,7,778
Cabai Merah,Cabai Merah Keriting,2022-02-21,37.75,2022,2,8,781
Cabai Merah,Cabai Merah Keriting,2022-02-22,37.75,2022,2,8,782
Cabai Merah,Cabai Merah Keriting,2022-02-23,40.75,2022,2,8,783
Cabai Merah,Cabai Merah Keriting,2022-02-24,46.25,2022,2,8,784
Cabai Merah,Cabai Merah Keriting,2022-02-25,46.25,2022,2,8,785
Cabai Merah,Cabai Merah Keriting,2022-03-01,50.0,2022,3,9,789
Cabai Merah,Cabai Merah Keriting,2022-03-02,50.0,2022,3,9,790
Cabai Merah,Cabai Merah Keriting,2022-03-04,48.75,2022,3,9,792
Cabai Merah,Cabai Merah Keriting,2022-03-07,50.5,2022,3,10,795
Cabai Merah,Cabai Merah Keriting,2022-03-08,51.25,2022,3,10,796
Cabai Merah,Cabai Merah Keriting,2022-03-09,51.75,2022,3,10,797
Cabai Merah,Cabai Merah Keriting,2022-03-10,50.5,2022,3,10,798
Cabai Merah,Cabai Merah Keriting,2022-03-11,50.0,2022,3,10,799
Cabai Merah,Cabai Merah Keriting,2022-03-14,50.25,2022,3,11,802
Cabai Merah,Cabai Merah Keriting,2022-03-15,49.75,2022,3,11,803
Cabai Merah,Cabai Merah Keriting,2022-03-16,49.75,2022,3,11,804
Cabai Merah,Cabai Merah Keriting,2022-03-17,49.0,2022,3,11,805
Cabai Merah,Cabai Merah Keriting,2022-03-18,49.0,2022,3,11,806
Cabai Merah,Cabai Merah Keriting,2022-03-21,46.0,2022,3,12,809
Cabai Merah,Cabai Merah Keriting,2022-03-22,45.0,2022,3,12,810
Cabai Merah,Cabai Merah Keriting,2022-03-23,45.0,2022,3,12,811
Cabai Merah,Cabai Merah Keriting,2022-03-24,45.0,2022,3,12,812
Cabai Merah,Cabai Merah Keriting,2022-03-25,45.0,2022,3,12,813
Cabai Merah,Cabai Merah Keriting,2022-03-28,42.25,2022,3,13,816
Cabai Merah,Cabai Merah Keriting,2022-03-29,41.0,2022,3,13,817
Cabai Merah,Cabai Merah Keriting,2022-03-30,41.0,2022,3,13,818
Cabai Merah,Cabai Merah Keriting,2022-03-31,42.5,2022,3,13,819
Cabai Merah,Cabai Merah Keriting,2022-04-01,47.0,2022,4,13,820
Cabai Merah,Cabai Merah Keriting,2022-04-04,53.25,2022,4,14,823
Cabai Merah,Cabai Merah Keriting,2022-04-05,53.25,2022,4,14,824
Cabai Merah,Cabai Merah Keriting,2022-04-06,53.25,2022,4,14,825
Cabai Merah,Cabai Merah Keriting,2022-04-07,53.25,2022,4,14,826
Cabai Merah,Cabai Merah Keriting,2022-04-08,44.5,2022,4,14,827
Cabai Merah,Cabai Merah Keriting,2022-04-11,37.75,2022,4,15,830
Cabai Merah,Cabai Merah Keriting,2022-04-12,34.75,2022,4,15,831
Cabai Merah,Cabai Merah Keriting,2022-04-13,34.25,2022,4,15,832
Cabai Merah,Cabai Merah Keriting,2022-04-14,32.25,2022,4,15,833
Cabai Merah,Cabai Merah Keriting,2022-04-18,34.0,2022,4,16,837
Cabai Merah,Cabai Merah Keriting,2022-04-19,35.5,2022,4,16,838
Cabai Merah,Cabai Merah Keriting,2022-04-20,35.5,2022,4,16,839
Cabai Merah,Cabai Merah Keriting,2022-04-21,36.5,2022,4,16,840
Cabai Merah,Cabai Merah Keriting,2022-04-22,36.5,2022,4,16,841
Cabai Merah,Cabai Merah Keriting,2022-04-25,46.6,2022,4,17,844
Cabai Merah,Cabai Merah Keriting,2022-04-26,48.75,2022,4,17,845
Cabai Merah,Cabai Merah Keriting,2022-04-27,48.75,2022,4,17,846
Cabai Merah,Cabai Merah Keriting,2022-04-28,48.75,2022,4,17,847
Cabai Merah,Cabai Merah Keriting,2022-05-09,40.0,2022,5,19,858
Cabai Merah,Cabai Merah Keriting,2022-05-10,38.25,2022,5,19,859
Cabai Merah,Cabai Merah Keriting,2022-05-11,37.5,2022,5,19,860
Cabai Merah,Cabai Merah Keriting,2022-05-12,37.5,2022,5,19,861
Cabai Merah,Cabai Merah Keriting,2022-05-13,37.5,2022,5,19,862
Cabai Merah,Cabai Merah Keriting,2022-05-17,41.75,2022,5,20,866
Cabai Merah,Cabai Merah Keriting,2022-05-18,43.0,2022,5,20,867
Cabai Merah,Cabai Merah Keriting,2022-05-19,46.5,2022,5,20,868
Cabai Merah,Cabai Merah Keriting,2022-05-20,49.0,2022,5,20,869
Cabai Merah,Cabai Merah Keriting,2022-05-23,47.25,2022,5,21,872
Cabai Merah,Cabai Merah Keriting,2022-05-24,46.75,2022,5,21,873
Cabai Merah,Cabai Merah Keriting,2022-05-25,46.75,2022,5,21,874
Cabai Merah,Cabai Merah Keriting,2022-05-27,50.25,2022,5,21,876
Cabai Merah,Cabai Merah Keriting,2022-05-30,57.5,2022,5,22,879
Cabai Merah,Cabai Merah Keriting,2022-05-31,60.25,2022,5,22,880
Cabai Merah,Cabai Merah Keriting,2022-06-02,60.25,2022,6,22,882
Cabai Merah,Cabai Merah Keriting,2022-06-03,60.25,2022,6,22,883
Cabai Merah,Cabai Merah Keriting,2022-06-06,68.25,2022,6,23,886
Cabai Merah,Cabai Merah Keriting,2022-06-07,70.5,2022,6,23,887
Cabai Merah,Cabai Merah Keriting,2022-06-08,70.5,2022,6,23,888
Cabai Merah,Cabai Merah Keriting,2022-06-09,71.75,2022,6,23,889
Cabai Merah,Cabai Merah Keriting,2022-06-10,71.75,2022,6,23,890
Cabai Merah,Cabai Merah Keriting,2022-06-13,80.25,2022,6,24,893
Cabai Merah,Cabai Merah Keriting,2022-06-14,82.5,2022,6,24,894
Cabai Merah,Cabai Merah Keriting,2022-06-15,82.5,2022,6,24,895
Cabai Merah,Cabai Merah Keriting,2022-06-16,82.5,2022,6,24,896
Cabai Merah,Cabai Merah Keriting,2022-06-17,83.75,2022,6,24,897
Cabai Merah,Cabai Merah Keriting,2022-06-20,88.5,2022,6,25,900
Cabai Merah,Cabai Merah Keriting,2022-06-21,90.0,2022,6,25,901
Cabai Merah,Cabai Merah Keriting,2022-06-22,90.0,2022,6,25,902
Cabai Merah,Cabai Merah Keriting,2022-06-23,90.0,2022,6,25,903
Cabai Merah,Cabai Merah Keriting,2022-06-24,90.0,2022,6,25,904
Cabai Merah,Cabai Merah Keriting,2022-06-27,90.0,2022,6,26,907
Cabai Merah,Cabai Merah Keriting,2022-06-28,87.25,2022,6,26,908
Cabai Merah,Cabai Merah Keriting,2022-06-29,85.0,2022,6,26,909
Cabai Merah,Cabai Merah Keriting,2022-06-30,82.0,2022,6,26,910
Cabai Merah,Cabai Merah Keriting,2022-07-01,85.5,2022,7,26,911
Cabai Merah,Cabai Merah Keriting,2022-07-04,93.75,2022,7,27,914
Cabai Merah,Cabai Merah Keriting,2022-07-05,96.25,2022,7,27,915
Cabai Merah,Cabai Merah Keriting,2022-07-06,96.25,2022,7,27,916
Cabai Merah,Cabai Merah Keriting,2022-07-07,93.75,2022,7,27,917
Cabai Merah,Cabai Merah Keriting,2022-07-08,90.0,2022,7,27,918
Cabai Merah,Cabai Merah Keriting,2022-07-11,106.25,2022,7,28,921
Cabai Merah,Cabai Merah Keriting,2022-07-12,107.5,2022,7,28,922
Cabai Merah,Cabai Merah Keriting,2022-07-13,105.0,2022,7,28,923
Cabai Merah,Cabai Merah Keriting,2022-07-14,98.75,2022,7,28,924
Cabai Merah,Cabai Merah Keriting,2022-07-15,96.25,2022,7,28,925
Cabai Merah,Cabai Merah Keriting,2022-07-18,96.25,2022,7,29,928
Cabai Merah,Cabai Merah Keriting,2022-07-19,98.75,2022,7,29,929
Cabai Merah,Cabai Merah Keriting,2022-07-20,96.25,2022,7,29,930
Cabai Merah,Cabai Merah Keriting,2022-07-21,93.75,2022,7,29,931
Cabai Merah,Cabai Merah Keriting,2022-07-22,87.5,2022,7,29,932
Cabai Merah,Cabai Merah Keriting,2022-07-25,80.0,2022,7,30,935
Cabai Merah,Cabai Merah Keriting,2022-07-26,80.0,2022,7,30,936
Cabai Merah,Cabai Merah Keriting,2022-07-27,79.0,2022,7,30,937
Cabai Merah,Cabai Merah Keriting,2022-07-28,78.25,2022,7,30,938
Cabai Merah,Cabai Merah Keriting,2022-07-29,78.25,2022,7,30,939
Cabai Merah,Cabai Merah Keriting,2022-08-01,73.75,2022,8,31,942
Cabai Merah,Cabai Merah Keriting,2022-08-02,73.75,2022,8,31,943
Cabai Merah,Cabai Merah Keriting,2022-08-03,75.0,2022,8,31,944
Cabai Merah,Cabai Merah Keriting,2022-08-04,72.5,2022,8,31,945
Cabai Merah,Cabai Merah Keriting,2022-08-05,72.5,2022,8,31,946
Cabai Merah,Cabai Merah Keriting,2022-08-08,70.0,2022,8,32,949
Cabai Merah,Cabai Merah Keriting,2022-08-09,70.0,2022,8,32,950
Cabai Merah,Cabai Merah Keriting,2022-08-10,71.25,2022,8,32,951
Cabai Merah,Cabai Merah Keriting,2022-08-11,74.25,2022,8,32,952
Cabai Merah,Cabai Merah Keriting,2022-08-12,73.0,2022,8,32,953
Cabai Merah,Cabai Merah Keriting,2022-08-15,67.5,2022,8,33,956
Cabai Merah,Cabai Merah Keriting,2022-08-16,63.75,2022,8,33,957
Cabai Merah,Cabai Merah Keriting,2022-08-18,63.75,2022,8,33,959
Cabai Merah,Cabai Merah Keriting,2022-08-19,63.75,2022,8,33,960
Cabai Merah,Cabai Merah Keriting,2022-08-22,62.5,2022,8,34,963
Cabai Merah,Cabai Merah Keriting,2022-08-23,61.25,2022,8,34,964
Cabai Merah,Cabai Merah Keriting,2022-08-24,60.5,2022,8,34,965
Cabai Merah,Cabai Merah Keriting,2022-08-25,60.0,2022,8,34,966
Cabai Merah,Cabai Merah Keriting,2022-08-26,60.0,2022,8,34,967
Cabai Merah,Cabai Merah Keriting,2022-08-29,60.0,2022,8,35,970
Cabai Merah,Cabai Merah Keriting,2022-08-30,57.75,2022,8,35,971
Cabai Merah,Cabai Merah Keriting,2022-08-31,57.75,2022,8,35,972
Cabai Merah,Cabai Merah Keriting,2022-09-01,61.25,2022,9,35,973
Cabai Merah,Cabai Merah Keriting,2022-09-02,68.75,2022,9,35,974
Cabai Merah,Cabai Merah Keriting,2022-09-05,76.25,2022,9,36,977
Cabai Merah,Cabai Merah Keriting,2022-09-06,80.0,2022,9,36,978
Cabai Merah,Cabai Merah Keriting,2022-09-07,80.0,2022,9,36,979
Cabai Merah,Cabai Merah Keriting,2022-09-08,80.0,2022,9,36,980
Cabai Merah,Cabai Merah Keriting,2022-09-09,80.0,2022,9,36,981
Cabai Merah,Cabai Merah Keriting,2022-09-12,73.75,2022,9,37,984
Cabai Merah,Cabai Merah Keriting,2022-09-13,68.75,2022,9,37,985
Cabai Merah,Cabai Merah Keriting,2022-09-14,68.75,2022,9,37,986
Cabai Merah,Cabai Merah Keriting,2022-09-15,68.75,2022,9,37,987
Cabai Merah,Cabai Merah Keriting,2022-09-16,68.75,2022,9,37,988
Cabai Merah,Cabai Merah Keriting,2022-09-19,70.0,2022,9,38,991
Cabai Merah,Cabai Merah Keriting,2022-09-20,66.25,2022,9,38,992
Cabai Merah,Cabai Merah Keriting,2022-09-21,62.5,2022,9,38,993
Cabai Merah,Cabai Merah Keriting,2022-09-22,62.5,2022,9,38,994
Cabai Merah,Cabai Merah Keriting,2022-09-23,62.5,2022,9,38,995
Cabai Merah,Cabai Merah Keriting,2022-09-26,57.5,2022,9,39,998
Cabai Merah,Cabai Merah Keriting,2022-09-27,52.5,2022,9,39,999
Cabai Merah,Cabai Merah Keriting,2022-09-28,52.5,2022,9,39,1000
Cabai Merah,Cabai Merah Keriting,2022-09-29,52.5,2022,9,39,1001
Cabai Merah,Cabai Merah Keriting,2022-09-30,52.5,2022,9,39,1002
Cabai Merah,Cabai Merah Keriting,2022-10-03,53.75,2022,10,40,1005
Cabai Merah,Cabai Merah Keriting,2022-10-04,53.75,2022,10,40,1006
Cabai Merah,Cabai Merah Keriting,2022-10-05,53.75,2022,10,40,1007
Cabai Merah,Cabai Merah Keriting,2022-10-06,53.75,2022,10,40,1008
Cabai Merah,Cabai Merah Keriting,2022-10-07,55.0,2022,10,40,1009
Cabai Merah,Cabai Merah Keriting,2022-10-10,60.0,2022,10,41,1012
Cabai Merah,Cabai Merah Keriting,2022-10-11,62.5,2022,10,41,1013
Cabai Merah,Cabai Merah Keriting,2022-10-12,62.5,2022,10,41,1014
Cabai Merah,Cabai Merah Keriting,2022-10-13,61.75,2022,10,41,1015
Cabai Merah,Cabai Merah Keriting,2022-10-14,58.75,2022,10,41,1016
Cabai Merah,Cabai Merah Keriting,2022-10-17,53.75,2022,10,42,1019
Cabai Merah,Cabai Merah Keriting,2022-10-18,51.25,2022,10,42,1020
Cabai Merah,Cabai Merah Keriting,2022-10-19,48.75,2022,10,42,1021
Cabai Merah,Cabai Merah Keriting,2022-10-20,48.75,2022,10,42,1022
Cabai Merah,Cabai Merah Keriting,2022-10-21,47.5,2022,10,42,1023
Cabai Merah,Cabai Merah Keriting,2022-10-24,43.75,2022,10,43,1026
Cabai Merah,Cabai Merah Keriting,2022-10-25,42.5,2022,10,43,1027
Cabai Merah,Cabai Merah Keriting,2022-10-26,45.0,2022,10,43,1028
Cabai Merah,Cabai Merah Keriting,2022-10-27,45.0,2022,10,43,1029
Cabai Merah,Cabai Merah Keriting,2022-10-28,45.75,2022,10,43,1030
Cabai Merah,Cabai Merah Keriting,2022-10-31,42.75,2022,10,44,1033
Cabai Merah,Cabai Merah Keriting,2022-11-01,42.0,2022,11,44,1034
Cabai Merah,Cabai Merah Keriting,2022-11-02,41.25,2022,11,44,1035
Cabai Merah,Cabai Merah Keriting,2022-11-03,40.25,2022,11,44,1036
Cabai Merah,Cabai Merah Keriting,2022-11-04,39.5,2022,11,44,1037
Cabai Merah,Cabai Merah Keriting,2022-11-07,36.25,2022,11,45,1040
Cabai Merah,Cabai Merah Keriting,2022-11-08,34.75,2022,11,45,1041
Cabai Merah,Cabai Merah Keriting,2022-11-09,34.75,2022,11,45,1042
Cabai Merah,Cabai Merah Keriting,2022-11-10,34.0,2022,11,45,1043
Cabai Merah,Cabai Merah Keriting,2022-11-11,34.0,2022,11,45,1044
Cabai Merah,Cabai Merah Keriting,2022-11-14,34.0,2022,11,46,1047
Cabai Merah,Cabai Merah Keriting,2022-11-15,34.0,2022,11,46,1048
Cabai Merah,Cabai Merah Keriting,2022-11-16,34.0,2022,11,46,1049
Cabai Merah,Cabai Merah Keriting,2022-11-17,35.25,2022,11,46,1050
Cabai Merah,Cabai Merah Keriting,2022-11-18,33.5,2022,11,46,1051
Cabai Merah,Cabai Merah Keriting,2022-11-21,33.0,2022,11,47,1054
Cabai Merah,Cabai Merah Keriting,2022-11-22,33.0,2022,11,47,1055
Cabai Merah,Cabai Merah Keriting,2022-11-23,33.0,2022,11,47,1056
Cabai Merah,Cabai Merah Keriting,2022-11-24,33.0,2022,11,47,1057
Cabai Merah,Cabai Merah Keriting,2022-11-25,32.0,2022,11,47,1058
Cabai Merah,Cabai Merah Keriting,2022-11-28,32.0,2022,11,48,1061
Cabai Merah,Cabai Merah Keriting,2022-11-29,32.0,2022,11,48,1062
Cabai Merah,Cabai Merah Keriting,2022-11-30,34.0,2022,11,48,1063
Cabai Merah,Cabai Merah Keriting,2022-12-01,37.0,2022,12,48,1064
Cabai Merah,Cabai Merah Keriting,2022-12-02,37.0,2022,12,48,1065
Cabai Merah,Cabai Merah Keriting,2022-12-05,38.25,2022,12,49,1068
Cabai Merah,Cabai Merah Keriting,2022-12-06,38.25,2022,12,49,1069
Cabai Merah,Cabai Merah Keriting,2022-12-07,38.25,2022,12,49,1070
Cabai Merah,Cabai Merah Keriting,2022-12-08,37.25,2022,12,49,1071
Cabai Merah,Cabai Merah Keriting,2022-12-09,37.25,2022,12,49,1072
Cabai Merah,Cabai Merah Keriting,2022-12-12,38.75,2022,12,50,1075
Cabai Merah,Cabai Merah Keriting,2022-12-13,40.0,2022,12,50,1076
Cabai Merah,Cabai Merah Keriting,2022-12-14,40.0,2022,12,50,1077
Cabai Merah,Cabai Merah Keriting,2022-12-15,38.75,2022,12,50,1078
Cabai Merah,Cabai Merah Keriting,2022-12-16,37.0,2022,12,50,1079
Cabai Merah,Cabai Merah Keriting,2022-12-19,36.5,2022,12,51,1082
Cabai Merah,Cabai Merah Keriting,2022-12-20,36.5,2022,12,51,1083
Cabai Merah,Cabai Merah Keriting,2022-12-21,35.75,2022,12,51,1084
Cabai Merah,Cabai Merah Keriting,2022-12-22,34.0,2022,12,51,1085
Cabai Merah,Cabai Merah Keriting,2022-12-23,35.0,2022,12,51,1086
Cabai Merah,Cabai Merah Keriting,2022-12-26,35.0,2022,12,52,1089
Cabai Merah,Cabai Merah Keriting,2022-12-27,35.0,2022,12,52,1090
Cabai Merah,Cabai Merah Keriting,2022-12-28,37.75,2022,12,52,1091
Cabai Merah,Cabai Merah Keriting,2022-12-29,37.75,2022,12,52,1092
Cabai Merah,Cabai Merah Keriting,2022-12-30,37.75,2022,12,52,1093
Cabai Merah,Cabai Merah Keriting,2023-01-02,47.0,2023,1,1,1096
Cabai Merah,Cabai Merah Keriting,2023-01-03,49.5,2023,1,1,1097
Cabai Merah,Cabai Merah Keriting,2023-01-04,49.5,2023,1,1,1098
Cabai Merah,Cabai Merah Keriting,2023-01-05,49.5,2023,1,1,1099
Cabai Merah,Cabai Merah Keriting,2023-01-06,49.5,2023,1,1,1100
Cabai Merah,Cabai Merah Keriting,2023-01-09,49.5,2023,1,2,1103
Cabai Merah,Cabai Merah Keriting,2023-01-10,49.5,2023,1,2,1104
Cabai Merah,Cabai Merah Keriting,2023-01-11,45.5,2023,1,2,1105
Cabai Merah,Cabai Merah Keriting,2023-01-12,45.5,2023,1,2,1106
Cabai Merah,Cabai Merah Keriting,2023-01-13,44.75,2023,1,2,1107
Cabai Merah,Cabai Merah Keriting,2023-01-16,43.5,2023,1,3,1110
Cabai Merah,Cabai Merah Keriting,2023-01-17,43.5,2023,1,3,1111
Cabai Merah,Cabai Merah Keriting,2023-01-18,43.5,2023,1,3,1112
Cabai Merah,Cabai Merah Keriting,2023-01-19,43.5,2023,1,3,1113
Cabai Merah,Cabai Merah Keriting,2023-01-20,43.5,2023,1,3,1114
Cabai Merah,Cabai Merah Keriting,2023-01-23,43.5,2023,1,4,1117
Cabai Merah,Cabai Merah Keriting,2023-01-24,43.5,2023,1,4,1118
Cabai Merah,Cabai Merah Keriting,2023-01-25,44.5,2023,1,4,1119
Cabai Merah,Cabai Merah Keriting,2023-01-26,44.5,2023,1,4,1120
Cabai Merah,Cabai Merah Keriting,2023-01-27,46.25,2023,1,4,1121
Cabai Merah,Cabai Merah Keriting,2023-01-30,46.25,2023,1,5,1124
Cabai Merah,Cabai Merah Keriting,2023-01-31,47.5,2023,1,5,1125
Cabai Merah,Cabai Merah Keriting,2023-02-01,48.25,2023,2,5,1126
Cabai Merah,Cabai Merah Keriting,2023-02-02,48.25,2023,2,5,1127
Cabai Merah,Cabai Merah Keriting,2023-02-03,47.25,2023,2,5,1128
Cabai Merah,Cabai Merah Keriting,2023-02-06,47.25,2023,2,6,1131
Cabai Merah,Cabai Merah Keriting,2023-02-07,47.25,2023,2,6,1132
Cabai Merah,Cabai Merah Keriting,2023-02-08,47.25,2023,2,6,1133
Cabai Merah,Cabai Merah Keriting,2023-02-09,47.25,2023,2,6,1134
Cabai Merah,Cabai Merah Keriting,2023-02-10,47.25,2023,2,6,1135
Cabai Merah,Cabai Merah Keriting,2023-02-13,45.5,2023,2,7,1138
Cabai Merah,Cabai Merah Keriting,2023-02-14,44.75,2023,2,7,1139
Cabai Merah,Cabai Merah Keriting,2023-02-15,44.25,2023,2,7,1140
Cabai Merah,Cabai Merah Keriting,2023-02-16,44.25,2023,2,7,1141
Cabai Merah,Cabai Merah Keriting,2023-02-17,48.0,2023,2,7,1142
Cabai Merah,Cabai Merah Keriting,2023-02-20,51.25,2023,2,8,1145
Cabai Merah,Cabai Merah Keriting,2023-02-21,52.5,2023,2,8,1146
Cabai Merah,Cabai Merah Keriting,2023-02-22,52.5,2023,2,8,1147
Cabai Merah,Cabai Merah Keriting,2023-02-23,56.25,2023,2,8,1148
Cabai Merah,Cabai Merah Keriting,2023-02-24,56.25,2023,2,8,1149
Cabai Merah,Cabai Merah Keriting,2023-02-27,47.5,2023,2,9,1152
Cabai Merah,Cabai Merah Keriting,2023-02-28,43.75,2023,2,9,1153
Cabai Merah,Cabai Merah Keriting,2023-03-01,42.0,2023,3,9,1154
Cabai Merah,Cabai Merah Keriting,2023-03-02,41.25,2023,3,9,1155
Cabai Merah,Cabai Merah Keriting,2023-03-03,40.0,2023,3,9,1156
Cabai Merah,Cabai Merah Keriting,2023-03-06,42.5,2023,3,10,1159
Cabai Merah,Cabai Merah Keriting,2023-03-07,42.5,2023,3,10,1160
Cabai Merah,Cabai Merah Keriting,2023-03-08,43.25,2023,3,10,1161
Cabai Merah,Cabai Merah Keriting,2023-03-09,43.25,2023,3,10,1162
Cabai Merah,Cabai Merah Keriting,2023-03-10,41.0,2023,3,10,1163
Cabai Merah,Cabai Merah Keriting,2023-03-13,39.75,2023,3,11,1166
Cabai Merah,Cabai Merah Keriting,2023-03-14,39.0,2023,3,11,1167
Cabai Merah,Cabai Merah Keriting,2023-03-15,38.5,2023,3,11,1168
Cabai Merah,Cabai Merah Keriting,2023-03-16,40.25,2023,3,11,1169
Cabai Merah,Cabai Merah Keriting,2023-03-17,41.75,2023,3,11,1170
Cabai Merah,Cabai Merah Keriting,2023-03-20,43.0,2023,3,12,1173
Cabai Merah,Cabai Merah Keriting,2023-03-21,43.0,2023,3,12,1174
Cabai Merah,Cabai Merah Keriting,2023-03-22,43.0,2023,3,12,1175
Cabai Merah,Cabai Merah Keriting,2023-03-23,43.0,2023,3,12,1176
Cabai Merah,Cabai Merah Keriting,2023-03-24,54.0,2023,3,12,1177
Cabai Merah,Cabai Merah Keriting,2023-03-27,45.25,2023,3,13,1180
Cabai Merah,Cabai Merah Keriting,2023-03-28,41.0,2023,3,13,1181
Cabai Merah,Cabai Merah Keriting,2023-03-29,37.0,2023,3,13,1182
Cabai Merah,Cabai Merah Keriting,2023-03-30,36.0,2023,3,13,1183
Cabai Merah,Cabai Merah Keriting,2023-03-31,36.0,2023,3,13,1184
Cabai Merah,Cabai Merah Keriting,2023-04-03,34.75,2023,4,14,1187
Cabai Merah,Cabai Merah Keriting,2023-04-04,34.5,2023,4,14,1188
Cabai Merah,Cabai Merah Keriting,2023-04-05,34.25,2023,4,14,1189
Cabai Merah,Cabai Merah Keriting,2023-04-06,34.25,2023,4,14,1190
Cabai Merah,Cabai Merah Keriting,2023-04-07,34.25,2023,4,14,1191
Cabai Merah,Cabai Merah Keriting,2023-04-10,33.5,2023,4,15,1194
Cabai Merah,Cabai Merah Keriting,2023-04-11,34.75,2023,4,15,1195
Cabai Merah,Cabai Merah Keriting,2023-04-12,34.75,2023,4,15,1196
Cabai Merah,Cabai Merah Keriting,2023-04-13,35.5,2023,4,15,1197
Cabai Merah,Cabai Merah Keriting,2023-04-14,34.75,2023,4,15,1198
Cabai Merah,Cabai Merah Keriting,2023-04-17,40.5,2023,4,16,1201
Cabai Merah,Cabai Merah Keriting,2023-04-18,45.75,2023,4,16,1202
Cabai Merah,Cabai Merah Keriting,2023-04-19,45.75,2023,4,16,1203
Cabai Merah,Cabai Merah Keriting,2023-04-20,45.75,2023,4,16,1204
Cabai Merah,Cabai Merah Keriting,2023-04-21,45.75,2023,4,16,1205
Cabai Merah,Cabai Merah Keriting,2023-04-24,45.75,2023,4,17,1208
Cabai Merah,Cabai Merah Keriting,2023-04-25,45.75,2023,4,17,1209
Cabai Merah,Cabai Merah Keriting,2023-04-26,40.5,2023,4,17,1210
Cabai Merah,Cabai Merah Keriting,2023-04-27,39.0,2023,4,17,1211
Cabai Merah,Cabai Merah Keriting,2023-04-28,37.25,2023,4,17,1212
Cabai Merah,Cabai Merah Keriting,2023-05-01,37.25,2023,5,18,1215
Cabai Merah,Cabai Merah Keriting,2023-05-02,33.0,2023,5,18,1216
Cabai Merah,Cabai Merah Keriting,2023-05-03,31.5,2023,5,18,1217
Cabai Merah,Cabai Merah Keriting,2023-05-04,30.25,2023,5,18,1218
Cabai Merah,Cabai Merah Keriting,2023-05-05,29.5,2023,5,18,1219
Cabai Merah,Cabai Merah Keriting,2023-05-08,31.25,2023,5,19,1222
Cabai Merah,Cabai Merah Keriting,2023-05-09,31.25,2023,5,19,1223
Cabai Merah,Cabai Merah Keriting,2023-05-10,33.5,2023,5,19,1224
Cabai Merah,Cabai Merah Keriting,2023-05-11,33.5,2023,5,19,1225
Cabai Merah,Cabai Merah Keriting,2023-05-12,33.5,2023,5,19,1226
Cabai Merah,Cabai Merah Keriting,2023-05-15,32.5,2023,5,20,1229
