komoditas,kualitas,tanggal,harga,tahun,bulan,minggu,hari_ke,lag_1,lag_7,mean_7,mean_14,delta_7
Cabai Merah,Cabai Merah Besar,2020-01-22,67.5,2020,1,4,20,67.5,72.5,71.25,63.55357142857143,-5.0
Cabai Merah,Cabai Merah Besar,2020-01-23,67.5,2020,1,4,21,67.5,72.5,70.53571428571429,65.01785714285714,-5.0
Cabai Merah,Cabai Merah Besar,2020-01-24,68.0,2020,1,4,22,67.5,73.75,69.82142857142857,66.32142857142857,-6.25
Cabai Merah,Cabai Merah Besar,2020-01-27,70.0,2020,1,5,25,68.0,73.75,69.0,67.16071428571429,-5.75
Cabai Merah,Cabai Merah Besar,2020-01-28,71.25,2020,1,5,26,70.0,71.25,68.46428571428571,67.96428571428571,-1.25
Cabai Merah,Cabai Merah Besar,2020-01-29,72.5,2020,1,5,27,71.25,67.5,68.46428571428571,68.78571428571429,3.75
Cabai Merah,Cabai Merah Besar,2020-01-30,74.75,2020,1,5,28,72.5,67.5,69.17857142857143,69.73214285714286,5.0
Cabai Merah,Cabai Merah Besar,2020-01-31,74.75,2020,1,5,29,74.75,67.5,70.21428571428571,70.73214285714286,7.25
Cabai Merah,Cabai Merah Besar,2020-02-03,77.0,2020,2,6,32,74.75,67.5,71.25,70.89285714285714,7.25
Cabai Merah,Cabai Merah Besar,2020-02-04,77.5,2020,2,6,33,77.0,68.0,72.60714285714286,71.21428571428571,9.0
Cabai Merah,Cabai Merah Besar,2020-02-05,76.5,2020,2,6,34,77.5,70.0,73.96428571428571,71.48214285714286,7.5
Cabai Merah,Cabai Merah Besar,2020-02-06,74.25,2020,2,6,35,76.5,71.25,74.89285714285714,71.67857142857143,5.25
Cabai Merah,Cabai Merah Besar,2020-02-07,73.75,2020,2,6,36,74.25,72.5,75.32142857142857,71.89285714285714,1.75
Cabai Merah,Cabai Merah Besar,2020-02-10,73.75,2020,2,7,39,73.75,74.75,75.5,72.33928571428571,-1.0
Cabai Merah,Cabai Merah Besar,2020-02-11,72.5,2020,2,7,40,73.75,74.75,75.35714285714286,72.78571428571429,-1.0
Cabai Merah,Cabai Merah Besar,2020-02-12,71.75,2020,2,7,41,72.5,77.0,75.03571428571429,73.14285714285714,-4.5
Cabai Merah,Cabai Merah Besar,2020-02-13,66.25,2020,2,7,42,71.75,77.5,74.28571428571429,73.44642857142857,-5.75
Cabai Merah,Cabai Merah Besar,2020-02-14,66.25,2020,2,7,43,66.25,76.5,72.67857142857143,73.32142857142857,-10.25
Cabai Merah,Cabai Merah Besar,2020-02-17,58.25,2020,2,8,46,66.25,74.25,71.21428571428571,73.05357142857143,-8.0
Cabai Merah,Cabai Merah Besar,2020-02-18,61.75,2020,2,8,47,58.25,73.75,68.92857142857143,72.125,-15.5
Cabai Merah,Cabai Merah Besar,2020-02-19,61.75,2020,2,8,48,61.75,73.75,67.21428571428571,71.35714285714286,-12.0
Cabai Merah,Cabai Merah Besar,2020-02-20,71.5,2020,2,8,49,61.75,72.5,65.5,70.42857142857143,-10.75
Cabai Merah,Cabai Merah Besar,2020-02-21,73.75,2020,2,8,50,71.5,71.75,65.35714285714286,70.19642857142857,-0.25
Cabai Merah,Cabai Merah Besar,2020-02-24,66.25,2020,2,9,53,73.75,66.25,65.64285714285714,69.96428571428571,7.5
Cabai Merah,Cabai Merah Besar,2020-02-25,66.25,2020,2,9,54,66.25,66.25,65.64285714285714,69.16071428571429,0.0
Cabai Merah,Cabai Merah Besar,2020-02-26,65.5,2020,2,9,55,66.25,58.25,65.64285714285714,68.42857142857143,8.0
Cabai Merah,Cabai Merah Besar,2020-02-27,65.0,2020,2,9,56,65.5,61.75,66.67857142857143,67.80357142857143,3.75
Cabai Merah,Cabai Merah Besar,2020-02-28,55.25,2020,2,9,57,65.0,61.75,67.14285714285714,67.17857142857143,3.25
Cabai Merah,Cabai Merah Besar,2020-03-02,48.75,2020,3,10,60,55.25,71.5,66.21428571428571,65.85714285714286,-16.25
Cabai Merah,Cabai Merah Besar,2020-03-03,49.25,2020,3,10,61,48.75,73.75,62.964285714285715,64.16071428571429,-25.0
Cabai Merah,Cabai Merah Besar,2020-03-04,48.25,2020,3,10,62,49.25,66.25,59.464285714285715,62.55357142857143,-17.0
Cabai Merah,Cabai Merah Besar,2020-03-05,48.25,2020,3,10,63,48.25,66.25,56.892857142857146,61.267857142857146,-18.0
Cabai Merah,Cabai Merah Besar,2020-03-06,48.25,2020,3,10,64,48.25,65.5,54.32142857142857,59.982142857142854,-17.25
Cabai Merah,Cabai Merah Besar,2020-03-09,48.75,2020,3,11,67,48.25,65.0,51.857142857142854,59.267857142857146,-16.75
Cabai Merah,Cabai Merah Besar,2020-03-10,47.5,2020,3,11,68,48.75,55.25,49.535714285714285,58.339285714285715,-6.5
Cabai Merah,Cabai Merah Besar,2020-03-11,44.0,2020,3,11,69,47.5,48.75,48.42857142857143,57.32142857142857,-1.25
Cabai Merah,Cabai Merah Besar,2020-03-12,44.0,2020,3,11,70,44.0,49.25,47.75,55.357142857142854,-5.25
Cabai Merah,Cabai Merah Besar,2020-03-13,44.0,2020,3,11,71,44.0,48.25,47.0,53.232142857142854,-4.25
Cabai Merah,Cabai Merah Besar,2020-03-16,39.5,2020,3,12,74,44.0,48.25,46.392857142857146,51.642857142857146,-4.25
Cabai Merah,Cabai Merah Besar,2020-03-17,39.5,2020,3,12,75,39.5,48.25,45.142857142857146,49.732142857142854,-8.75
Cabai Merah,Cabai Merah Besar,2020-03-18,37.0,2020,3,12,76,39.5,48.75,43.892857142857146,47.875,-9.25
Cabai Merah,Cabai Merah Besar,2020-03-19,35.75,2020,3,12,77,37.0,47.5,42.214285714285715,45.875,-10.5
Cabai Merah,Cabai Merah Besar,2020-03-20,35.75,2020,3,12,78,35.75,44.0,40.535714285714285,44.482142857142854,-8.25
Cabai Merah,Cabai Merah Besar,2020-03-23,34.0,2020,3,13,81,35.75,44.0,39.357142857142854,43.55357142857143,-8.25
Cabai Merah,Cabai Merah Besar,2020-03-24,34.0,2020,3,13,82,34.0,44.0,37.92857142857143,42.464285714285715,-10.0
Cabai Merah,Cabai Merah Besar,2020-03-26,34.75,2020,3,13,84,34.0,39.5,36.5,41.44642857142857,-5.5
Cabai Merah,Cabai Merah Besar,2020-03-27,33.75,2020,3,13,85,34.75,39.5,35.82142857142857,40.482142857142854,-4.75
Cabai Merah,Cabai Merah Besar,2020-03-30,32.0,2020,3,14,88,33.75,37.0,35.0,39.44642857142857,-3.25
Cabai Merah,Cabai Merah Besar,2020-03-31,31.0,2020,3,14,89,32.0,35.75,34.285714285714285,38.25,-3.75
Cabai Merah,Cabai Merah Besar,2020-04-01,30.25,2020,4,14,90,31.0,35.75,33.607142857142854,37.07142857142857,-4.75
Cabai Merah,Cabai Merah Besar,2020-04-02,28.75,2020,4,14,91,30.25,34.0,32.82142857142857,36.089285714285715,-3.75
Cabai Merah,Cabai Merah Besar,2020-04-03,28.75,2020,4,14,92,28.75,34.0,32.07142857142857,35.0,-5.25
Cabai Merah,Cabai Merah Besar,2020-04-06,29.25,2020,4,15,95,28.75,34.75,31.321428571428573,33.910714285714285,-6.0
Cabai Merah,Cabai Merah Besar,2020-04-07,29.25,2020,4,15,96,29.25,33.75,30.535714285714285,33.17857142857143,-4.5
Cabai Merah,Cabai Merah Besar,2020-04-08,27.5,2020,4,15,97,29.25,32.0,29.892857142857142,32.44642857142857,-2.75
Cabai Merah,Cabai Merah Besar,2020-04-09,27.5,2020,4,15,98,27.5,31.0,29.25,31.767857142857142,-3.5
Cabai Merah,Cabai Merah Besar,2020-04-13,27.0,2020,4,16,102,27.5,30.25,28.75,31.178571428571427,-2.75
Cabai Merah,Cabai Merah Besar,2020-04-14,26.5,2020,4,16,103,27.0,28.75,28.285714285714285,30.553571428571427,-1.75
Cabai Merah,Cabai Merah Besar,2020-04-15,25.5,2020,4,16,104,26.5,28.75,27.964285714285715,30.017857142857142,-2.25
Cabai Merah,Cabai Merah Besar,2020-04-16,25.0,2020,4,16,105,25.5,29.25,27.5,29.410714285714285,-3.75
Cabai Merah,Cabai Merah Besar,2020-04-17,25.0,2020,4,16,106,25.0,29.25,26.892857142857142,28.714285714285715,-4.25
Cabai Merah,Cabai Merah Besar,2020-04-20,24.5,2020,4,17,109,25.0,27.5,26.285714285714285,28.089285714285715,-2.5
Cabai Merah,Cabai Merah Besar,2020-04-21,24.5,2020,4,17,110,24.5,27.5,25.857142857142858,27.553571428571427,-3.0
Cabai Merah,Cabai Merah Besar,2020-04-22,30.5,2020,4,17,111,24.5,27.0,25.428571428571427,27.089285714285715,-2.5
Cabai Merah,Cabai Merah Besar,2020-04-23,30.5,2020,4,17,112,30.5,26.5,25.928571428571427,27.107142857142858,4.0
Cabai Merah,Cabai Merah Besar,2020-04-24,30.0,2020,4,17,113,30.5,25.5,26.5,27.232142857142858,5.0
Cabai Merah,Cabai Merah Besar,2020-04-27,28.75,2020,4,18,116,30.0,25.0,27.142857142857142,27.321428571428573,5.0
Cabai Merah,Cabai Merah Besar,2020-04-28,27.5,2020,4,18,117,28.75,25.0,27.678571428571427,27.285714285714285,3.75
Cabai Merah,Cabai Merah Besar,2020-04-29,24.0,2020,4,18,118,27.5,24.5,28.035714285714285,27.160714285714285,3.0
Cabai Merah,Cabai Merah Besar,2020-04-30,23.25,2020,4,18,119,24.0,24.5,27.964285714285715,26.910714285714285,-0.5
Cabai Merah,Cabai Merah Besar,2020-05-04,24.0,2020,5,19,123,23.25,30.5,27.785714285714285,26.607142857142858,-7.25
Cabai Merah,Cabai Merah Besar,2020-05-05,24.0,2020,5,19,124,24.0,30.5,26.857142857142858,26.392857142857142,-6.5
Cabai Merah,Cabai Merah Besar,2020-05-06,24.0,2020,5,19,125,24.0,30.0,25.928571428571427,26.214285714285715,-6.0
Cabai Merah,Cabai Merah Besar,2020-05-08,22.25,2020,5,19,127,24.0,28.75,25.071428571428573,26.107142857142858,-4.75
Cabai Merah,Cabai Merah Besar,2020-05-11,22.25,2020,5,20,130,22.25,27.5,24.142857142857142,25.910714285714285,-5.25
Cabai Merah,Cabai Merah Besar,2020-05-12,22.0,2020,5,20,131,22.25,24.0,23.392857142857142,25.714285714285715,-1.75
Cabai Merah,Cabai Merah Besar,2020-05-13,22.0,2020,5,20,132,22.0,23.25,23.107142857142858,25.535714285714285,-1.25
Cabai Merah,Cabai Merah Besar,2020-05-14,22.0,2020,5,20,133,22.0,24.0,22.928571428571427,25.357142857142858,-2.0
Cabai Merah,Cabai Merah Besar,2020-05-15,22.0,2020,5,20,134,22.0,24.0,22.642857142857142,24.75,-2.0
Cabai Merah,Cabai Merah Besar,2020-05-18,23.75,2020,5,21,137,22.0,24.0,22.357142857142858,24.142857142857142,-2.0
Cabai Merah,Cabai Merah Besar,2020-05-19,28.75,2020,5,21,138,23.75,22.25,22.321428571428573,23.696428571428573,1.5
Cabai Merah,Cabai Merah Besar,2020-05-20,30.75,2020,5,21,139,28.75,22.25,23.25,23.696428571428573,6.5
Cabai Merah,Cabai Merah Besar,2020-05-26,32.75,2020,5,22,145,30.75,22.0,24.464285714285715,23.928571428571427,8.75
Cabai Merah,Cabai Merah Besar,2020-05-27,34.25,2020,5,22,146,32.75,22.0,26.0,24.553571428571427,10.75
Cabai Merah,Cabai Merah Besar,2020-05-28,32.25,2020,5,22,147,34.25,22.0,27.75,25.339285714285715,12.25
Cabai Merah,Cabai Merah Besar,2020-05-29,23.75,2020,5,22,148,32.25,22.0,29.214285714285715,25.928571428571427,10.25
Cabai Merah,Cabai Merah Besar,2020-06-02,22.5,2020,6,23,152,23.75,23.75,29.464285714285715,25.910714285714285,0.0
Cabai Merah,Cabai Merah Besar,2020-06-03,22.5,2020,6,23,153,22.5,28.75,29.285714285714285,25.803571428571427,-6.25
Cabai Merah,Cabai Merah Besar,2020-06-04,22.5,2020,6,23,154,22.5,30.75,28.392857142857142,25.821428571428573,-8.25
Cabai Merah,Cabai Merah Besar,2020-06-05,20.75,2020,6,23,155,22.5,32.75,27.214285714285715,25.839285714285715,-10.25
Cabai Merah,Cabai Merah Besar,2020-06-08,21.25,2020,6,24,158,20.75,34.25,25.5,25.75,-13.5
Cabai Merah,Cabai Merah Besar,2020-06-09,21.25,2020,6,24,159,21.25,32.25,23.642857142857142,25.696428571428573,-11.0
Cabai Merah,Cabai Merah Besar,2020-06-10,21.75,2020,6,24,160,21.25,23.75,22.071428571428573,25.642857142857142,-2.5
Cabai Merah,Cabai Merah Besar,2020-06-11,21.75,2020,6,24,161,21.75,22.5,21.785714285714285,25.625,-0.75
Cabai Merah,Cabai Merah Besar,2020-06-12,21.75,2020,6,24,162,21.75,22.5,21.678571428571427,25.482142857142858,-0.75
Cabai Merah,Cabai Merah Besar,2020-06-15,23.5,2020,6,25,165,21.75,22.5,21.571428571428573,24.982142857142858,-0.75
Cabai Merah,Cabai Merah Besar,2020-06-16,24.25,2020,6,25,166,23.5,20.75,21.714285714285715,24.464285714285715,2.75
Cabai Merah,Cabai Merah Besar,2020-06-17,24.25,2020,6,25,167,24.25,21.25,22.214285714285715,23.857142857142858,3.0
Cabai Merah,Cabai Merah Besar,2020-06-18,24.5,2020,6,25,168,24.25,21.25,22.642857142857142,23.142857142857142,3.0
Cabai Merah,Cabai Merah Besar,2020-06-19,24.5,2020,6,25,169,24.5,21.75,23.107142857142858,22.589285714285715,2.75
Cabai Merah,Cabai Merah Besar,2020-06-22,23.5,2020,6,26,172,24.5,21.75,23.5,22.642857142857142,2.75
Cabai Merah,Cabai Merah Besar,2020-06-23,23.5,2020,6,26,173,23.5,21.75,23.75,22.714285714285715,1.75
Cabai Merah,Cabai Merah Besar,2020-06-24,23.5,2020,6,26,174,23.5,23.5,24.0,22.785714285714285,0.0
Cabai Merah,Cabai Merah Besar,2020-06-25,22.25,2020,6,26,175,23.5,24.25,24.0,22.857142857142858,-0.75
Cabai Merah,Cabai Merah Besar,2020-06-26,21.75,2020,6,26,176,22.25,24.25,23.714285714285715,22.964285714285715,-2.0
Cabai Merah,Cabai Merah Besar,2020-06-29,24.5,2020,6,27,179,21.75,24.5,23.357142857142858,23.0,-2.75
Cabai Merah,Cabai Merah Besar,2020-06-30,24.5,2020,6,27,180,24.5,24.5,23.357142857142858,23.232142857142858,0.0
Cabai Merah,Cabai Merah Besar,2020-07-01,25.75,2020,7,27,181,24.5,23.5,23.357142857142858,23.428571428571427,1.0
Cabai Merah,Cabai Merah Besar,2020-07-02,25.75,2020,7,27,182,25.75,23.5,23.678571428571427,23.714285714285715,2.25
Cabai Merah,Cabai Merah Besar,2020-07-03,25.0,2020,7,27,183,25.75,23.5,24.0,24.0,2.25
Cabai Merah,Cabai Merah Besar,2020-07-06,26.0,2020,7,28,186,25.0,22.25,24.214285714285715,24.107142857142858,2.75
Cabai Merah,Cabai Merah Besar,2020-07-07,25.75,2020,7,28,187,26.0,21.75,24.75,24.232142857142858,4.25
Cabai Merah,Cabai Merah Besar,2020-07-08,25.75,2020,7,28,188,25.75,24.5,25.321428571428573,24.339285714285715,1.25
Cabai Merah,Cabai Merah Besar,2020-07-09,25.75,2020,7,28,189,25.75,24.5,25.5,24.428571428571427,1.25
Cabai Merah,Cabai Merah Besar,2020-07-10,26.25,2020,7,28,190,25.75,25.75,25.678571428571427,24.517857142857142,0.0
Cabai Merah,Cabai Merah Besar,2020-07-13,26.25,2020,7,29,193,26.25,25.75,25.75,24.714285714285715,0.5
Cabai Merah,Cabai Merah Besar,2020-07-14,26.5,2020,7,29,194,26.25,25.0,25.821428571428573,24.910714285714285,1.25
Cabai Merah,Cabai Merah Besar,2020-07-15,25.75,2020,7,29,195,26.5,26.0,26.035714285714285,25.125,0.5
Cabai Merah,Cabai Merah Besar,2020-07-16,24.5,2020,7,29,196,25.75,25.75,26.0,25.375,0.0
Cabai Merah,Cabai Merah Besar,2020-07-17,24.0,2020,7,29,197,24.5,25.75,25.821428571428573,25.571428571428573,-1.25
Cabai Merah,Cabai Merah Besar,2020-07-20,25.25,2020,7,30,200,24.0,25.75,25.571428571428573,25.535714285714285,-1.75
Cabai Merah,Cabai Merah Besar,2020-07-21,25.25,2020,7,30,201,25.25,26.25,25.5,25.589285714285715,-1.0
Cabai Merah,Cabai Merah Besar,2020-07-22,25.25,2020,7,30,202,25.25,26.25,25.357142857142858,25.553571428571427,-1.0
Cabai Merah,Cabai Merah Besar,2020-07-23,25.25,2020,7,30,203,25.25,26.5,25.214285714285715,25.517857142857142,-1.25
Cabai Merah,Cabai Merah Besar,2020-07-24,24.0,2020,7,30,204,25.25,25.75,25.035714285714285,25.535714285714285,-0.5
Cabai Merah,Cabai Merah Besar,2020-07-27,24.75,2020,7,31,207,24.0,24.5,24.785714285714285,25.392857142857142,-0.5
Cabai Merah,Cabai Merah Besar,2020-07-28,24.75,2020,7,31,208,24.75,24.0,24.821428571428573,25.321428571428573,0.75
Cabai Merah,Cabai Merah Besar,2020-07-29,27.25,2020,7,31,209,24.75,25.25,24.928571428571427,25.25,-0.5
Cabai Merah,Cabai Merah Besar,2020-07-30,28.25,2020,7,31,210,27.25,25.25,25.214285714285715,25.357142857142858,2.0
Cabai Merah,Cabai Merah Besar,2020-08-03,29.0,2020,8,32,214,28.25,25.25,25.642857142857142,25.5,3.0
Cabai Merah,Cabai Merah Besar,2020-08-04,28.5,2020,8,32,215,29.0,25.25,26.178571428571427,25.696428571428573,3.75
Cabai Merah,Cabai Merah Besar,2020-08-05,28.5,2020,8,32,216,28.5,24.0,26.642857142857142,25.839285714285715,4.5
Cabai Merah,Cabai Merah Besar,2020-08-06,28.0,2020,8,32,217,28.5,24.75,27.285714285714285,26.035714285714285,3.75
Cabai Merah,Cabai Merah Besar,2020-08-07,26.25,2020,8,32,218,28.0,24.75,27.75,26.285714285714285,3.25
Cabai Merah,Cabai Merah Besar,2020-08-10,24.0,2020,8,33,221,26.25,27.25,27.964285714285715,26.446428571428573,-1.0
Cabai Merah,Cabai Merah Besar,2020-08-11,24.0,2020,8,33,222,24.0,28.25,27.5,26.357142857142858,-4.25
Cabai Merah,Cabai Merah Besar,2020-08-12,24.0,2020,8,33,223,24.0,29.0,26.892857142857142,26.267857142857142,-5.0
Cabai Merah,Cabai Merah Besar,2020-08-13,23.75,2020,8,33,224,24.0,28.5,26.178571428571427,26.178571428571427,-4.5
Cabai Merah,Cabai Merah Besar,2020-08-14,23.75,2020,8,33,225,23.75,28.5,25.5,26.071428571428573,-4.75
Cabai Merah,Cabai Merah Besar,2020-08-18,23.5,2020,8,34,229,23.75,28.0,24.821428571428573,26.053571428571427,-4.25
Cabai Merah,Cabai Merah Besar,2020-08-19,23.5,2020,8,34,230,23.5,26.25,24.178571428571427,25.964285714285715,-2.75
Cabai Merah,Cabai Merah Besar,2020-08-24,21.0,2020,8,35,235,23.5,24.0,23.785714285714285,25.875,-0.5
Cabai Merah,Cabai Merah Besar,2020-08-25,20.5,2020,8,35,236,21.0,24.0,23.357142857142858,25.428571428571427,-3.0
Cabai Merah,Cabai Merah Besar,2020-08-26,20.5,2020,8,35,237,20.5,24.0,22.857142857142858,24.875,-3.5
Cabai Merah,Cabai Merah Besar,2020-08-27,20.5,2020,8,35,238,20.5,23.75,22.357142857142858,24.267857142857142,-3.25
Cabai Merah,Cabai Merah Besar,2020-08-28,20.5,2020,8,35,239,20.5,23.75,21.892857142857142,23.696428571428573,-3.25
Cabai Merah,Cabai Merah Besar,2020-08-31,23.5,2020,8,36,242,20.5,23.5,21.428571428571427,23.125,-3.0
Cabai Merah,Cabai Merah Besar,2020-09-01,25.0,2020,9,36,243,23.5,23.5,21.428571428571427,22.803571428571427,0.0
Cabai Merah,Cabai Merah Besar,2020-09-02,25.0,2020,9,36,244,25.0,21.0,21.642857142857142,22.714285714285715,4.0
Cabai Merah,Cabai Merah Besar,2020-09-03,25.5,2020,9,36,245,25.0,20.5,22.214285714285715,22.785714285714285,4.5
Cabai Merah,Cabai Merah Besar,2020-09-04,25.5,2020,9,36,246,25.5,20.5,22.928571428571427,22.892857142857142,5.0
Cabai Merah,Cabai Merah Besar,2020-09-07,29.5,2020,9,37,249,25.5,20.5,23.642857142857142,23.0,5.0
Cabai Merah,Cabai Merah Besar,2020-09-08,29.5,2020,9,37,250,29.5,20.5,24.928571428571427,23.410714285714285,9.0
Cabai Merah,Cabai Merah Besar,2020-09-09,29.5,2020,9,37,251,29.5,23.5,26.214285714285715,23.821428571428573,6.0
Cabai Merah,Cabai Merah Besar,2020-09-10,28.5,2020,9,37,252,29.5,25.0,27.071428571428573,24.25,4.5
Cabai Merah,Cabai Merah Besar,2020-09-11,28.5,2020,9,37,253,28.5,25.0,27.571428571428573,24.607142857142858,3.5
Cabai Merah,Cabai Merah Besar,2020-09-14,28.25,2020,9,38,256,28.5,25.5,28.071428571428573,25.142857142857142,3.0
Cabai Merah,Cabai Merah Besar,2020-09-15,28.25,2020,9,38,257,28.25,25.5,28.464285714285715,25.696428571428573,2.75
Cabai Merah,Cabai Merah Besar,2020-09-16,27.25,2020,9,38,258,28.25,29.5,28.857142857142858,26.25,-1.25
Cabai Merah,Cabai Merah Besar,2020-09-17,26.75,2020,9,38,259,27.25,29.5,28.535714285714285,26.732142857142858,-2.25
Cabai Merah,Cabai Merah Besar,2020-09-18,26.75,2020,9,38,260,26.75,29.5,28.142857142857142,27.178571428571427,-2.75
Cabai Merah,Cabai Merah Besar,2020-09-21,27.5,2020,9,39,263,26.75,28.5,27.75,27.410714285714285,-1.75
Cabai Merah,Cabai Merah Besar,2020-09-22,27.5,2020,9,39,264,27.5,28.5,27.607142857142858,27.589285714285715,-1.0
Cabai Merah,Cabai Merah Besar,2020-09-23,27.5,2020,9,39,265,27.5,28.25,27.464285714285715,27.767857142857142,-0.75
Cabai Merah,Cabai Merah Besar,2020-09-24,27.0,2020,9,39,266,27.5,28.25,27.357142857142858,27.910714285714285,-0.75
Cabai Merah,Cabai Merah Besar,2020-09-25,27.75,2020,9,39,267,27.0,27.25,27.178571428571427,28.017857142857142,-0.25
Cabai Merah,Cabai Merah Besar,2020-09-28,30.0,2020,9,40,270,27.75,26.75,27.25,27.892857142857142,1.0
Cabai Merah,Cabai Merah Besar,2020-09-29,29.5,2020,9,40,271,30.0,26.75,27.714285714285715,27.928571428571427,3.25
Cabai Merah,Cabai Merah Besar,2020-09-30,29.5,2020,9,40,272,29.5,27.5,28.107142857142858,27.928571428571427,2.0
Cabai Merah,Cabai Merah Besar,2020-10-01,30.75,2020,10,40,273,29.5,27.5,28.392857142857142,28.0,2.0
Cabai Merah,Cabai Merah Besar,2020-10-02,31.25,2020,10,40,274,30.75,27.5,28.857142857142858,28.160714285714285,3.25
Cabai Merah,Cabai Merah Besar,2020-10-05,37.25,2020,10,41,277,31.25,27.0,29.392857142857142,28.375,4.25
Cabai Merah,Cabai Merah Besar,2020-10-06,37.5,2020,10,41,278,37.25,27.75,30.857142857142858,29.017857142857142,9.5
Cabai Merah,Cabai Merah Besar,2020-10-07,37.0,2020,10,41,279,37.5,30.0,32.25,29.75,7.5
Cabai Merah,Cabai Merah Besar,2020-10-08,36.25,2020,10,41,280,37.0,29.5,33.25,30.482142857142858,7.5
Cabai Merah,Cabai Merah Besar,2020-10-09,36.0,2020,10,41,281,36.25,29.5,34.214285714285715,31.160714285714285,6.75
Cabai Merah,Cabai Merah Besar,2020-10-12,38.75,2020,10,42,284,36.0,30.75,35.142857142857146,31.767857142857142,5.25
Cabai Merah,Cabai Merah Besar,2020-10-13,38.75,2020,10,42,285,38.75,31.25,36.285714285714285,32.57142857142857,7.5
Cabai Merah,Cabai Merah Besar,2020-10-14,38.75,2020,10,42,286,38.75,37.25,37.357142857142854,33.375,1.5
Cabai Merah,Cabai Merah Besar,2020-10-15,38.25,2020,10,42,287,38.75,37.5,37.57142857142857,34.214285714285715,1.25
Cabai Merah,Cabai Merah Besar,2020-10-16,37.75,2020,10,42,288,38.25,37.0,37.67857142857143,34.964285714285715,1.25
Cabai Merah,Cabai Merah Besar,2020-10-19,32.25,2020,10,43,291,37.75,36.25,37.785714285714285,35.517857142857146,1.5
Cabai Merah,Cabai Merah Besar,2020-10-20,32.25,2020,10,43,292,32.25,36.0,37.214285714285715,35.714285714285715,-3.75
Cabai Merah,Cabai Merah Besar,2020-10-21,30.75,2020,10,43,293,32.25,38.75,36.67857142857143,35.910714285714285,-6.5
Cabai Merah,Cabai Merah Besar,2020-10-22,30.0,2020,10,43,294,30.75,38.75,35.535714285714285,35.910714285714285,-8.0
Cabai Merah,Cabai Merah Besar,2020-10-23,30.0,2020,10,43,295,30.0,38.75,34.285714285714285,35.82142857142857,-8.75
Cabai Merah,Cabai Merah Besar,2020-10-26,31.25,2020,10,44,298,30.0,38.25,33.035714285714285,35.30357142857143,-8.25
Cabai Merah,Cabai Merah Besar,2020-10-27,31.25,2020,10,44,299,31.25,37.75,32.035714285714285,34.857142857142854,-6.5
Cabai Merah,Cabai Merah Besar,2020-11-02,40.5,2020,11,45,305,31.25,32.25,31.107142857142858,34.44642857142857,-1.0
Cabai Merah,Cabai Merah Besar,2020-11-03,40.0,2020,11,45,306,40.5,32.25,32.285714285714285,34.75,8.25
Cabai Merah,Cabai Merah Besar,2020-11-04,35.25,2020,11,45,307,40.0,30.75,33.392857142857146,35.035714285714285,9.25
Cabai Merah,Cabai Merah Besar,2020-11-05,34.75,2020,11,45,308,35.25,30.0,34.035714285714285,34.785714285714285,5.25
Cabai Merah,Cabai Merah Besar,2020-11-06,33.75,2020,11,45,309,34.75,30.0,34.714285714285715,34.5,4.75
Cabai Merah,Cabai Merah Besar,2020-11-09,33.75,2020,11,46,312,33.75,31.25,35.25,34.142857142857146,2.5
Cabai Merah,Cabai Merah Besar,2020-11-10,33.25,2020,11,46,313,33.75,31.25,35.607142857142854,33.82142857142857,2.5
Cabai Merah,Cabai Merah Besar,2020-11-11,33.25,2020,11,46,314,33.25,40.5,35.892857142857146,33.5,-7.25
Cabai Merah,Cabai Merah Besar,2020-11-12,32.75,2020,11,46,315,33.25,40.0,34.857142857142854,33.57142857142857,-6.75
Cabai Merah,Cabai Merah Besar,2020-11-13,32.0,2020,11,46,316,32.75,35.25,33.82142857142857,33.607142857142854,-2.5
Cabai Merah,Cabai Merah Besar,2020-11-16,33.5,2020,11,47,319,32.0,34.75,33.357142857142854,33.69642857142857,-2.75
Cabai Merah,Cabai Merah Besar,2020-11-17,33.75,2020,11,47,320,33.5,33.75,33.17857142857143,33.94642857142857,-0.25
Cabai Merah,Cabai Merah Besar,2020-11-18,33.75,2020,11,47,321,33.75,33.75,33.17857142857143,34.214285714285715,0.0
Cabai Merah,Cabai Merah Besar,2020-11-19,32.75,2020,11,47,322,33.75,33.25,33.17857142857143,34.392857142857146,0.5
Cabai Merah,Cabai Merah Besar,2020-11-20,33.75,2020,11,47,323,32.75,33.25,33.107142857142854,34.5,-0.5
Cabai Merah,Cabai Merah Besar,2020-11-23,36.75,2020,11,48,326,33.75,32.75,33.17857142857143,34.017857142857146,1.0
Cabai Merah,Cabai Merah Besar,2020-11-24,36.75,2020,11,48,327,36.75,32.0,33.75,33.785714285714285,4.75
Cabai Merah,Cabai Merah Besar,2020-11-25,36.75,2020,11,48,328,36.75,33.5,34.42857142857143,33.892857142857146,3.25
Cabai Merah,Cabai Merah Besar,2020-11-26,36.0,2020,11,48,329,36.75,33.75,34.892857142857146,34.035714285714285,3.0
Cabai Merah,Cabai Merah Besar,2020-11-27,36.0,2020,11,48,330,36.0,33.75,35.214285714285715,34.19642857142857,2.25
Cabai Merah,Cabai Merah Besar,2020-11-30,43.25,2020,11,49,333,36.0,32.75,35.535714285714285,34.357142857142854,3.25
Cabai Merah,Cabai Merah Besar,2020-12-01,43.25,2020,12,49,334,43.25,33.75,37.035714285714285,35.07142857142857,9.5
